address,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,label
0x246383881c671c26736861628739f7b8ca85afbc,31377.55793415152,275000.62299349013,29926.960841053773,53032.70310407692,67623.57886495016,74999.5679790913,53032.70310407692,35355.033578241004,109337.30661073227,40765.87816241752,64295.44302922894,75614.12142882503,53032.70310407692,45079.05543714064,31377.557934177796,0
0x24f7ea54d9cdb021c0788caab3c1796aa8b2c161,31376.416102367893,274999.0082006299,29925.819009195824,53031.56127267021,67621.96406963388,74997.95318562997,53031.56127267021,35353.89174654205,109335.69181753519,40764.73633083493,64293.82823563001,75612.50663566722,53031.56127267021,45077.44064313072,31376.41610236773,0
0x250486b8f0264b1fe65aa5d7e05986723e492e0d,31373.430636820936,274994.7861147634,29922.833543648867,53028.57580712326,67617.74198376795,74993.73109976348,53028.57580712326,35350.9062809951,109331.4697316687,40761.75086528798,64289.60614976351,75608.28454980072,53028.57580712326,45073.21855726422,31373.430636820773,0
0x250c5e2cda38b4910c92d0e9f5d5bffa54a3879d,31377.86341868878,275001.04385064635,29927.266325516677,53033.00858899106,67624.01088400367,74999.99999999997,53033.00858899106,35355.33906286291,109337.73863190519,40766.18364715579,64295.87505000001,75614.55345003752,53033.00858899106,45079.48745750072,31377.863418688583,0
0x257890939f7c0b758897f7bd49a590b7190043e0,31369.91399852424,274989.8119409829,29919.316942809382,53025.058860635414,67612.76833783797,74988.75738634223,53025.058860635414,35347.389558345305,109326.49581930571,40758.23405350493,64284.63254173854,75603.31082434628,53025.058860635414,45068.24526406579,31369.913999301294,0
0x25ab0a13f42ea870879b4b631d5599ef47260dc1,31377.844053423894,275001.02762832947,29927.24696025593,53032.9892237118,67623.9834979339,74999.97261334027,53032.9892237118,35355.319697595645,109337.71124524045,40766.16428188375,64295.84766334277,75614.52606333821,53032.9892237118,45079.46007085083,31377.84405342587,0
0x25ad159a960fe0f6147b7c620d1ff77af26fa319,31363.3007372419,274980.45932037913,29912.703683882195,53018.44557977555,67603.41575068202,74979.40479485843,53018.44557977555,35340.776291680726,109317.1432152314,40751.62078118417,64275.27995693406,75593.95823232172,53018.44557977555,45058.89269924065,31363.30073804327,0
0x25c6f8e1ffa1656e6d4546932dc68b6889a8d769,31321.65106392048,274921.50369977293,29871.056211975592,52976.77741377054,67544.49109393632,74920.47559957218,52976.77741377054,35299.12152357031,109258.20260317053,40709.96067649022,64216.35681656041,75535.02869059326,52976.77741377054,44999.98765646316,31321.651068689032,0
0x25ef655c6c20ce77098d63bbcd32bc7c80987bbf,31366.339489930677,274984.7522084343,29915.742598632543,53021.4829683641,67607.70926669567,74983.69812680148,53021.4829683641,35343.81466858033,109321.43635546451,40754.658764527805,64279.57339050275,75598.25155278151,53021.4829683641,45063.18643637363,31366.339490832277,0
0x2664c334c46635f7845487d3bab16992fc83a93e,31027.565284485354,274489.84199434123,29577.56180935489,52677.73538964884,67116.82319141385,74492.27564071228,52677.73538964884,35003.66574238047,108828.50355389851,40413.07404285627,63788.95415021255,75106.78920021163,52677.73538964884,44574.97712227764,31027.565324813197,0
0x2689a3feb5ce6ae619b9f923fc8a1cde1143b7b8,31376.981818581462,274999.8082441716,29926.384725409393,53032.12698888377,67622.76411317545,74998.75322917165,53032.12698888377,35354.45746275563,109336.49186107685,40765.3020470485,64294.628279171695,75613.3066792089,53032.12698888377,45078.240686672405,31376.9818185813,0
0x26a022e559ec404c142ec873f1cde696ac97915b,31376.806435118706,274999.56021449994,29926.209341946607,53031.95160542099,67622.51608350384,74998.50519949997,53031.95160542099,35354.28207929284,109336.24383140517,40765.12666358572,64294.38024950001,75613.05864953744,53031.95160542099,45077.99265700072,31376.806435118513,0
0x26a0318ae3e8da56dd23ab4d20912b5a51f6b754,31376.661337160756,274999.3550149999,29926.06424398866,53031.80650746305,67622.31088400388,74998.29999999997,53031.80650746305,35354.1369813349,109336.03863190518,40764.98156562778,64294.17505000001,75612.85345003744,53031.80650746305,45077.78745750072,31376.661337160567,0
0x26ba821222ee3b7b77f83cf1411dc5105bf2e499,31377.859883154844,275001.0500149999,29927.262789982775,53033.00505345716,67624.00588400359,74999.99499999997,53033.00505345716,35355.33552732901,109337.73363190517,40766.180111621885,64295.87005000001,75614.54845003721,53033.00505345716,45079.48245750072,31377.85988315468,0
0x26f1db8be15b98b4a176fb9aa171f747d4151f4a,31374.11185820913,274995.749474759,29923.51476616073,53029.25701904616,67618.70535052734,74994.69446042324,53029.25701904616,35351.58749977545,109332.43309204161,40762.43208133773,64290.56951057533,75609.2479102259,53029.25701904616,45074.18191853022,31374.111858209,0
0x2779554418f66834a811f2beabb0151474b9c67d,31376.669614585553,274999.36668667506,29926.072522623122,53031.81477469776,67622.32256951559,74998.31167412893,53031.81477469776,35354.14525595222,109336.05030497453,40764.989837305424,64294.18672469068,75612.86512376183,53031.81477469776,45077.799133869135,31376.669614585397,0
0x2789b7b3557f39643198433daebf6b43512be65b,31373.384963452678,274994.7215165683,29922.78787049918,53028.53013191487,67617.67738901897,74993.66650176684,53028.53013191487,35350.860607119925,109331.4051335863,40761.70519088192,64289.54155181231,75608.2199516609,53028.53013191487,45073.15395944878,31373.384963452627,0
0x27b262c6be752b841d66f6d5121a5d332879a136,31370.792350876913,274991.05501499993,29920.19525770481,53025.9375211792,67614.010884005,74989.99999999997,53025.9375211792,35348.26799505105,109327.73863190519,40759.11257934393,64285.87505000001,75604.55345003749,53025.9375211792,45069.48745750072,31370.792350876716,0
0x27ec5a27e521364699b870e5d8b5245d97cd0031,31377.667225304387,275000.77755565493,29927.070132132325,53032.812395606714,67623.73342465863,74999.72254065497,53032.812395606714,35355.14286947856,109337.46117256017,40765.98745377144,64295.59759065501,75614.27599069216,53032.812395606714,45079.20999815572,31377.66722530423,0
0x27f0259f58dd6b33c808cabe27f96810c0305a8f,31376.021319420477,274997.9236286,29925.42424776462,53031.16631046077,67620.8796291978,74996.86870846758,53031.16631046077,35353.49691435845,109334.60729936241,40764.341446876286,64292.74378018482,75611.42215507192,53031.16631046077,45076.356252551814,31376.021319631753,0
0x27f897ebeed82240734489d52aa7e39a8ca257e9,31360.78132020885,274976.897278912,29910.184227043985,53015.92649024375,67599.85314838367,74975.84226427773,53015.92649024375,35338.25696429343,109313.58089602887,40749.10154851549,64271.717314361485,75590.39571450534,53015.92649024375,45055.329722112336,31360.781320186743,0
0x2846418ac4626b425554768f5702217f63d77a57,31340.826472447476,274937.27055344736,29890.23984732799,52995.883546042984,67560.30030523306,74936.27852117375,52995.883546042984,35318.27783984281,109273.98994536728,40729.09700657669,64232.167999683435,75550.83117186089,52995.883546042984,45015.823526238295,31340.826476913415,0
0x28906b932cf61c99efc12615f4852bd2d512d8a2,31376.442920969406,274999.0461278599,29925.845827797348,53031.58809127173,67622.00199686387,74997.99111285998,53031.58809127173,35353.918565143584,109335.7297447652,40764.76314943646,64293.86616286001,75612.54456289715,53031.58809127173,45077.47857036072,31376.44292096925,0
0x289f70e8c29657e574de9cf78d74cb20f674936a,31376.609763893077,274999.28207822354,29926.012670768498,53031.75493379536,67622.23795331432,74998.22706381966,53031.75493379536,35354.08540795702,109335.96569546744,40764.9299921345,64294.10211395617,75612.78051366695,53031.75493379536,45077.714521864495,31376.609763892913,0
0x28a3c742a8e7fc2d2d5d4299331648d8084fc8ba,31368.64504664303,274988.0182682299,29918.04795347101,53023.790216945396,67610.97413723524,74986.96325322997,53023.790216945396,35346.12069081724,109324.70188513517,40756.96527511012,64282.83830323002,75601.5167032668,53023.790216945396,45066.450710730736,31368.645046642916,0
0x28a6d6e41fcca5b003f22ceba48aa689325dd62b,31373.973677095368,274995.5540890893,29923.376583947676,53029.11884719277,67618.50996027805,74994.49907439468,53029.11884719277,35351.449321213106,109332.23770616799,40762.29390544685,64290.374124464644,75609.05252441583,53029.11884719277,45073.9865321742,31373.973677095248,0
0x28a760ee38c302c8a67742f98a3490dd1d65a38e,31349.556711683184,274961.00825380505,29898.960235165567,53004.69671897203,67583.97286427103,74959.96083264647,53004.69671897203,35327.03093530158,109297.69618409374,40737.87402915977,64255.83762180411,75574.51416911931,53004.69671897203,45039.455225623424,31349.55671484006,0
0x28f45192fd495bd9cbb312a6080d086d14481ebc,31376.68606808956,274999.38998981495,29926.088974917526,53031.83123839192,67622.34585881876,74998.33497481498,53031.83123839192,35354.161712263754,109336.07360672018,40765.00629655663,64294.21002481502,75612.88842485192,53031.83123839192,45077.82243231573,31376.686068089428,0
0x28f4c90197238494d309446c277b2ca93646e88b,31376.92012547771,274999.6072712978,29926.32303640445,53032.06526225516,67622.56315632182,74998.55226753672,53032.06526225516,35354.39576049256,109336.29089456832,40765.24033508336,64294.42732010956,75613.1057163982,53032.06526225516,45078.03973529469,31376.920125584118,0
0x2911e43157656b747c803162ba166ed3f9ca8aa2,31375.168189091597,274997.2433847499,29924.57109591953,53030.31335939391,67620.19925375411,74996.18836974997,53030.31335939391,35352.64383326576,109333.92700165517,40763.48841755864,64292.06341975001,75610.74181978722,53030.31335939391,45075.67582725072,31375.168189091433,0
0x291ecbb7897a3a11ae0582183a556927bf45d943,31377.7351999056,275000.81129827554,29927.138106965638,53032.88036842793,67623.76717658612,74999.75628485074,53032.88036842793,35355.21084360284,109337.49491607165,40766.05542737685,64295.631335211336,75614.30973440489,53032.88036842793,45079.24374378896,31377.73519992404,0
0x2956d5252acc446ac7602aa018f4b09c21fd07ba,31377.847806608792,275001.03293618467,29927.250713436693,53032.99297691108,67623.9888051884,74999.97792118472,53032.99297691108,35355.323450782926,109337.71655308994,40766.1680350758,64295.85297118476,75614.53137122221,53032.99297691108,45079.46537868547,31377.8478066086,0
0x297a88c749273f2de6a378a6015dd624d993c671,31366.24333123009,274984.6217297199,29915.64623805802,53021.388501532405,67607.57759872578,74983.56671471997,53021.388501532405,35343.71897540425,109321.30534662519,40754.563559697126,64279.44176472001,75598.12016475722,53021.388501532405,45063.05417222072,31366.24333122992,0
0x29aaa966321f7d82e119bbc965a58cb62d703445,31377.63714451877,275000.7350149999,29927.0400513467,53032.78231482108,67623.69088400363,74999.67999999996,53032.78231482108,35355.11278869293,109337.41863190518,40765.95737298581,64295.55505000001,75614.23345003721,53032.78231482108,45079.16745750072,31377.6371445186,0
0x29ad674d180d33f0391b7b043d4880918b66b72e,31368.20675789858,274985.79646778596,29917.610291796325,53023.34665747457,67608.75661879574,74984.74488570326,53023.34665747457,35345.680950660484,109322.4820348637,40756.524014071685,64280.62072168497,75599.29827505146,53023.34665747457,45064.23547705503,31368.20675908387,0
0x29c3adf6f50e2186c21f5ebb1ac073115831286e,31364.2384176441,274981.7863531182,29913.641324476157,53019.3835877237,67604.74222251204,74980.73133842032,53019.3835877237,35341.714061742445,109318.46997019857,40752.558645976824,64276.60638848951,75595.28478863095,53019.3835877237,45060.218796196845,31364.238417623987,0
0x29c77a017dc5548cf3ad98eb4b187f906fd3d549,31377.289085429173,275000.2427851149,29926.691992257114,53032.434255731496,67623.19865411869,74999.18777011496,53032.434255731496,35354.76472960335,109336.92640202017,40765.609313896224,64295.06282011501,75613.74122015212,53032.434255731496,45078.67522761572,31377.289085429016,0
0x29cc635a3968beec56c6a3f5da1c033a18ee1571,31370.555470105217,274990.7200149999,29919.958376933115,53025.7006404075,67613.67588400505,74989.66499999996,53025.7006404075,35348.03111427935,109327.40363190518,40758.87569857223,64285.54005000001,75604.21845003752,53025.7006404075,45069.15245750072,31370.555470105017,0
0x29d8e87d4184a25c4f015494e44670a370d27113,31370.36208524158,274990.44547908276,29919.7650358144,53025.50689497576,67613.40196212853,74989.39100258275,53025.50689497576,35347.83763067685,109327.12940179123,40758.68211070848,64285.26617586793,75603.94443918222,53025.50689497576,45068.878951628474,31370.362086081106,0
0x29d981dd09e5981dfd398978463d7185cbe45bb0,31368.807574475668,274988.2379965405,29918.210853932367,53023.94959688786,67611.1959942117,74987.18505585974,53023.94959688786,35346.28235059584,109324.92279213812,40757.12602704267,64283.06058077057,75601.73850017524,53023.94959688786,45066.67440688503,31368.807573503615,0
0x29e225d888cf11c5e67613bffd30bcf071eb3d4a,31358.798317277236,274973.70451277646,29908.20335258747,53013.92558186294,67596.67520093714,74972.66181861059,53013.92558186294,35336.26902892047,109310.39512893638,40747.1084469103,64268.539689926714,75587.21508923787,53013.92558186294,45052.16052610966,31358.798319435184,0
0x2a1cbda9f24255ff3489561af72342871c06b7a3,31377.65593858257,275000.76159381995,29927.05884541057,53032.80110888495,67623.71746282352,74999.70657881998,53032.80110888495,35355.131582756796,109337.44521072517,40765.976167049674,64295.58162882002,75614.26002885663,53032.80110888495,45079.19403632074,31377.655938582473,0
0x2a21180d900cddc46416117903edc0ee83286408,31377.68416711971,275000.80151499994,29927.08707394765,53032.82933742203,67623.75738400362,74999.74649999996,53032.82933742203,35355.15981129389,109337.48513190518,40766.004395586766,64295.62155000002,75614.29995003715,53032.82933742203,45079.23395750072,31377.684167119554,0
0x2a37a183eb7f18cae3fcb967404e472729f21e96,31377.228367212727,275000.15691659,29926.631274040876,53032.373537515225,67623.11278559336,74999.10190159002,53032.373537515225,35354.7040113871,109336.84053349518,40765.54859567997,64294.976951590084,75613.65535162538,53032.373537515225,45078.58935909082,31377.228367212774,0
0x2a62146f043c9c08bc2b32decc1e5a5e6f5367c1,31376.494696694408,274998.95902132714,29925.89761236294,53031.63979394569,67621.91499777407,74997.90406337235,53031.63979394569,35353.97032085145,109335.64267061529,40764.81488402679,64293.77912643107,75612.45750990725,53031.63979394569,45077.391572935914,31376.4946968453,0
0x2a6c7867e605d0f0f940cec1669d98a33cf4c299,31373.512962120833,274994.9024525919,29922.91587278578,53028.658102339534,67617.85838296928,74993.84748277444,53028.658102339534,35350.98859817842,109331.58609512648,40761.83317372411,64289.7225431181,75608.40092973306,53028.658102339534,45073.33498151456,31373.512962358218,0
0x2a6d8021861f27ab992572d8689017b7a83c989d,31361.47363773396,274976.42173334036,29910.878158768715,53016.6052301521,67599.38850633825,74975.37572854597,53016.6052301521,35338.94554182796,109313.11046878071,40749.78620847822,64271.252841703084,75589.92904169395,53016.6052301521,45054.87141273786,31361.473639588337,0
0x2aa40bb0993b5a2d00da4c1cd9555c626974c1a9,31377.156311907554,275000.05501499993,29926.559218735492,53032.30148220988,67623.01088400373,74998.99999999997,53032.30148220988,35354.63195608173,109336.73863190519,40765.476540374606,64294.87505000001,75613.55345003717,53032.30148220988,45078.48745750072,31377.156311907398,0
0x2af0b9190aa127c1989886670481381b5b549985,31376.44122685472,274999.0436958891,29925.844135324765,53031.58638479752,67621.99958603315,74997.988699541,53031.58638479752,35353.916867736974,109335.72732336438,40764.76144841923,64293.86375381079,75612.54214798361,53031.58638479752,45077.47617406449,31376.44122701095,0
0x2b03c37faff05f3935d1c7edc96132b80c174040,31355.309441959213,274969.14259773697,29904.713002337598,53010.44912858709,67592.10718570267,74968.0948148743,53010.44912858709,35332.783576559836,109305.83032286476,40743.62657821778,64263.97152103306,75582.64815218237,53010.44912858709,45047.58887650864,31355.309444107137,0
0x2b164ae662a0ab1832c87cb4a226efec56219fb6,31372.57771857583,274993.5774675965,29921.98071997871,53027.72209782117,67616.53442414949,74992.52325817687,53027.72209782117,35350.05314522629,109330.26154209665,40760.897501139254,64288.39849260101,75607.07668839848,53027.72209782117,45072.01145097192,31372.577719171164,0
0x2b1c266e2a39a7a30aed472fad47d6b6ab953f7e,31377.36755088348,275000.35374992626,29926.77045782718,53032.51272047796,67623.30962275658,74999.29873602337,53032.51272047796,35354.843194883186,109337.03736744987,40765.68777896368,64295.173786274536,75613.85218576578,53032.51272047796,45078.7861945253,31377.36755091169,0
0x2b8cdceb358ee31c2ba6c9707ad09df66bf7bc88,31377.859883154877,275001.0500149999,29927.262789982775,53033.00505345716,67624.00588400367,74999.99499999997,53033.00505345716,35355.33552732901,109337.73363190517,40766.180111621885,64295.87005000001,75614.54845003752,53033.00505345716,45079.48245750072,31377.859883154677,0
0x2c11e2b870472a32027500bf0facceb7200e768b,31373.7268440188,274995.20501499996,29923.12975084674,53028.87201432112,67618.16088400436,74994.14999999997,53028.87201432112,35351.202488192976,109331.88863190518,40762.04707248585,64290.02505000001,75608.70345003714,53028.87201432112,45073.63745750072,31373.72684401864,0
0x2c17454b0b0e253313449b962e02bd3ddce9d4bc,31357.946351642146,274972.8880286599,29907.349258470076,53013.09152194446,67595.84389766735,74971.83301365997,53013.09152194446,35335.42199581631,109309.57164556517,40746.266580109186,64267.70806366001,75586.38646369723,53013.09152194446,45051.32047116072,31357.94635164198,0
0x2cbc78b7db97576674cc4e442d3f4d792b43a3a9,31377.81762371903,275000.9902510315,29927.220530551265,53032.96279399213,67623.94612044632,74999.93523603547,53032.96279399213,35355.29326788568,109337.67386793882,40766.137852169915,64295.81028603643,75614.4886860471,53032.96279399213,45079.42269353988,31377.81762371961,0
0x2cc6cfbbb5e1c4d92638c1766d09850adbcb9b2e,31376.75109968909,274999.4819583849,29926.154006517023,53031.896269991405,67622.43782738881,74998.42694338497,53031.896269991405,35354.226743863255,109336.16557529019,40765.07132815613,64294.30199338501,75612.98039342221,53031.896269991405,45077.91440088572,31376.751099688925,0
0x2cc762c27a50d18e50efcd3bee9e3154e3bb094d,31375.920253679844,274998.30696261645,29925.323160583077,53031.0654233498,67621.26283385433,74997.2519479272,53031.0654233498,35353.39589767994,109334.99057969819,40764.24048179033,64293.12699799837,75611.80539794531,53031.0654233498,45076.73940571152,31375.92025367989,0
0x2cdf611af8cf6c6a79105dae3b4565af906ff9ca,31376.094285605344,274998.55308300006,29925.497192433813,53031.23945590802,67621.50895200323,74997.49806800029,53031.23945590802,35353.56992977999,109335.2366999053,40764.41451407282,64293.37311800039,75612.05151803292,53031.23945590802,45076.98552550125,31376.094285605697,0
0x2d0c9c7d0634330cccc3a16e8264e3343ca4f739,31335.77510288535,274941.53203294246,29885.178049564518,52990.91993769075,67564.48812467915,74940.47714071792,52990.91993769075,35313.25065459127,109278.21571958842,40724.095142090344,64236.3522188428,75555.03058629498,52990.91993769075,45019.96471039043,31335.775102886986,0
0x2d301d74a8d303da6408cc2dfda319bbeb48c125,31369.755528898797,274989.5884947001,29919.158445653902,53024.900619314496,67612.54450047508,74988.53359932007,53024.900619314496,35347.231151348715,109326.27217949799,40758.07571248108,64284.408676706385,75603.08704450938,53024.900619314496,45068.021166012106,31369.7555292948,0
0x2d52755826f4054550f4a0a1ad22e69cc0f22085,31366.002112533395,274983.57494743663,29915.40585003542,53021.14029896582,67606.53653604917,74982.52456723282,53021.14029896582,35343.475833348304,109320.26119729562,40754.31840247981,64278.400678418155,75597.07793957608,53021.14029896582,45062.01625593342,31366.00211389057,0
0x2d56f8514aeee22109e0699f8b0bfef304d5ac87,31377.862325112474,275001.0534684495,29927.265231940368,53033.00749541475,67624.00933745322,74999.99845344952,53033.00749541475,35355.3379692866,109337.73708535472,40766.182553579485,64295.87350344956,75614.55190348707,53033.00749541475,45079.48591095027,31377.862325112274,0
0x2d791afb30b48a0ac39e6b416d2f46aa095b1704,31307.15200759102,274901.0532314158,29856.554944962518,52962.29692536651,67524.00957098673,74899.99855664697,52962.29692536651,35284.62758249245,109237.737041468,40695.472093786746,64195.87368462324,75514.55199629712,52962.29692536651,44979.48632522815,31307.152008070574,0
0x2d8d2ac5f701363b17f07a46e15e2e97282f5b0a,31377.71898668398,275000.8507572999,29927.121893511896,53032.86415698629,67623.80662630366,74999.79574229998,53032.86415698629,35355.19463085813,109337.53437420519,40766.03921515101,64295.67079230001,75614.34919233734,53032.86415698629,45079.28319980072,31377.718986683798,0
0x2dfc601db0c0b5eefc302249acdf936dce83cfb3,31369.894378338497,274989.78508764796,29919.297285222787,53025.039547790686,67612.74095812182,74988.73007385529,53025.039547790686,35347.37002224956,109326.46870524611,40758.214606308684,64284.60512413174,75603.28352423209,53025.039547790686,45068.2175324581,31369.894378298493,0
0x2e02b825813f2040632d41dfd00fabf82df25eff,31376.800363372993,274999.5516059939,29926.203271182425,53031.94552644835,67622.50748580831,74998.49660031323,53031.94552644835,35354.276005636086,109336.23522817469,40765.120587812235,64294.371652446636,75613.0500492623,53031.94552644835,45077.984066319295,31376.80036348333,0
0x2e3a5deb080fcabc9ebefd5c871989ac507c94be,31370.4377368275,274990.5535150002,29919.84064365559,53025.58290712931,67613.5093841697,74989.49850000108,53025.58290712931,35347.913381001585,109327.23713190592,40758.75796529429,64285.37355000129,75604.05195003317,53025.58290712931,45068.98595750255,31370.43773682742,0
0x2e3fd2b400a269f7a0b1aaf448ef02679cd557e9,31372.18344756651,274993.02232280496,29921.586354394407,53027.32861786879,67615.97819180974,74991.96730780497,53027.32861786879,35349.65909174064,109329.70593971018,40760.50367603352,64287.842357805006,75606.52075784252,53027.32861786879,45071.454765305716,31372.18344756631,0
0x2e462fdef8cde7db82aa3f7c627731be94f7c9c4,31368.09441092815,274987.2355844691,29917.497472660685,53023.238286462605,67610.1931976151,74986.1819520225,53023.238286462605,35345.56969911753,109323.91998668003,40756.41390957917,64282.05731855885,75600.73537205692,53023.238286462605,45065.670671598724,31368.0944119906,0
0x2eaa87226e56254e355eeb320e657786a2b40599,31330.674696723636,274933.9867545593,29880.089894726094,52985.71644372902,67557.01946010924,74932.99728179713,52985.71644372902,35308.12183792802,109270.707599797,40718.93658198543,64228.88734724474,75547.54990136596,52985.71644372902,45012.54462914615,31330.674702081993,0
0x2eb045d518290aca828046641d29f605ead1a283,31377.506329764252,275000.5500149999,29926.909236592182,53032.65150006656,67623.50588400367,74999.49499999997,53032.65150006656,35354.98197393842,109337.23363190518,40765.82655823129,64295.37005000001,75614.04845003721,53032.65150006656,45078.98245750072,31377.506329764085,0
0x2ede4eb0fe6ca583b5cf9fdc5c100ecea119da7d,31373.869432626296,274995.406665297,29923.272339475272,53029.0146027919,67618.36253642802,74994.35165039514,53029.0146027919,35351.345076765916,109332.09028225722,40762.18966101811,64290.22670041765,75608.90510032466,53029.0146027919,45073.83910798544,31373.869432630436,0
0x2f0d741580d9dbc27e51e5dbe83f5797f868c2e0,31377.136145098262,275000.0264750726,29926.539052819768,53032.28130864189,67622.98236233181,74998.97147026652,53032.28130864189,35354.61178746944,109336.71009775542,40765.45636978902,64294.846522600106,75613.52491945443,53032.28130864189,45078.45893707067,31377.136145179695,0
0x2f141d0cd81011436df8fa04bdac01cb6cf51a65,31374.71749315919,274996.60537284205,29924.120423156583,53029.862471608976,67619.56166659633,74995.5506432848,53029.862471608976,35352.19308473012,109333.28915186516,40763.03761357485,64291.425758629826,75610.10408370338,53029.862471608976,45075.038361309096,31374.71749351191,0
0x2f46c85b5a9c6e908a3453220e4dad23caa5c8a3,31377.6863527432,275000.80460554163,29927.089259586242,53032.83152291898,67623.7604758026,74999.74959065295,53032.83152291898,35355.16199688256,109337.4882225101,40766.006581138914,64295.62464067846,75614.30304067968,53032.83152291898,45079.23704825525,31377.686352743116,0
0x2f93947429c9a9c740c3aae495707dd902b3382e,31370.981188011196,274991.32206379087,29920.384095087622,53026.126356220724,67614.27793304772,74990.26704879574,53026.126356220724,35348.45683160876,109328.00568069886,40759.30141529789,64286.142098796874,75604.82049883025,53026.126356220724,45069.754506300895,31370.981188011072,0
0x2fb7fe1deb5bd7617f795447a10693f3de273e6b,31376.686676908528,274999.39085081493,29926.08958373646,53031.831847210844,67622.34671981882,74998.33583581497,53031.831847210844,35354.16232108269,109336.07446772019,40765.006905375565,64294.21088581501,75612.88928585222,53031.831847210844,45077.82329331572,31376.68667690836,0
0x303345349da72a28d12d5515f145dd77cb84bacc,31373.8796412124,274995.4210218083,29923.282550841705,53029.0247879165,67618.37690275148,74994.36600859062,53029.0247879165,35351.35527888478,109332.10463972615,40762.199856369945,64290.24105899868,75608.91945822013,53029.0247879165,45073.85346771813,31373.879641212243,0
0x303581c37b0c4ad5493573f8e61ccea287448be6,31377.686641993478,275000.8050150001,29927.089548822205,53032.83181229623,67623.76088400435,74999.75000000063,53032.83181229623,35355.162286168306,109337.4886319055,40766.0068704611,64295.62505000077,75614.30345003115,53032.83181229623,45079.23745750181,31377.68664199407,0
0x30750b40e3bfe029d61a7693ad4ebc29fab11652,31377.85092308165,275001.03734354064,29927.253829909667,53032.9960933833,67623.99321260773,74999.9823285407,53032.9960933833,35355.32656725562,109337.72096044589,40766.171151548304,64295.85737854075,75614.53577857546,53032.9960933833,45079.46978604152,31377.85092308149,0
0x30957ece5fc9d82854c485d1e4a84152966bb0e6,31374.89513782369,274996.8572259601,29924.298044872998,53030.04030626244,67619.8131012401,74995.80221221552,53030.04030626244,35352.370781484504,109333.54084357862,40763.21536523973,64291.67726250293,75610.35566215715,53030.04030626244,45075.289670861996,31374.895137823663,0
0x3095e50d8b6ecd80edc83943a19e00bf596e525f,31377.686641993336,275000.80501499993,29927.089548821434,53032.8318122958,67623.76088400335,74999.75000000001,53032.8318122958,35355.16228616766,109337.48863190517,40766.00687046053,64295.62505000005,75614.30345003579,53032.8318122958,45079.23745750079,31377.686641993336,0
0x311e8fbacc2ec05793e14319ef0006f7a7516cba,31371.05941674783,274991.4319882132,29920.462353486422,53026.20434120406,67614.38830089802,74990.37734049783,53026.20434120406,35348.53499365397,109328.11581367959,40759.37950683677,64286.252474583656,75604.93078054431,53026.20434120406,45069.865133251296,31371.059417395623,0
0x3132215a1298f645567f2309ccd64b1ef5edde30,31372.824222212636,274993.9285149999,29922.22712904055,53027.96939251494,67616.88438400459,74992.87349999997,53027.96939251494,35350.29986638679,109330.61213190519,40761.14445067967,64288.74855000001,75607.42695003735,53027.96939251494,45072.36095750072,31372.824222212457,0
0x316b3b83c33b20249b61ded124f2620d8e823793,31348.979334028158,274960.19361493865,29898.382778138475,53004.119979999865,67583.15750206503,74959.14533736651,53004.119979999865,35326.45373136387,109296.8810592542,40737.297010390415,64255.02193040153,75573.69871037088,53004.119979999865,45038.638948271866,31348.97933402867,0
0x3171b40d92195d65a406f947daf0d5354a138fb3,31377.686523199525,275000.80484699993,29927.08943002744,53032.83169350183,67623.76071600367,74999.74983199997,53032.83169350183,35355.16216737367,109337.48846390519,40766.00675166656,64295.62488200001,75614.30328203732,53032.83169350183,45079.23728950072,31377.686523199347,0
0x31e437cfa7dd0c6bad194e4865c3696551715c4a,31376.84557148488,274999.61556167994,29926.248478312933,53031.99074178731,67622.57143068357,74998.56054668,53031.99074178731,35354.32121565916,109336.29917858518,40765.16579995204,64294.435596680036,75613.11399671616,53031.99074178731,45078.04800418076,31376.845571484835,0
0x31f530b58efa42dab4bd1789184b4cc6b884dea0,31365.363083650525,274983.37426940375,29914.766082682087,53020.50747734125,67606.33030398669,74982.3194859698,53020.50747734125,35342.83851383507,109320.05801787021,40753.68287408372,64278.194588989434,75596.87293825591,53020.50747734125,45061.80715487269,31365.363083650394,0
0x31fca2139b07c2a97287de51f0219a34f4181710,31377.828063349687,275001.00501499994,29927.230970177618,53032.973233652,67623.96088400361,74999.94999999997,53032.973233652,35355.30370752385,109337.68863190518,40766.14829181673,64295.82505000001,75614.50345003721,53032.973233652,45079.437457500724,31377.828063349523,0
0x3232d99007e509d29564099c622a89e143fdc05c,31375.41376592987,274997.5906546854,29924.816674054844,53030.55892660753,67620.54654014914,74996.53565423394,53030.55892660753,35352.88940755235,109334.27427983239,40763.73398902883,64292.41070756448,75611.08910288436,53030.55892660753,45076.02312501292,31375.413766067828,0
0x3258674d5eb5cfca42c18585b95fff50e098ebd4,31377.420925835846,275000.42923164164,29926.823832799804,53032.56609499304,67623.38510093969,74999.37421664617,53032.56609499304,35354.89656969457,109337.11284854943,40765.74115365707,64295.249266647246,75613.92766667786,53032.56609499304,45078.86167415104,31377.420925835762,0
